#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# HOT HUMID||||||||||||
# HOT HUMID OCEAN||||||||||||
#||||||||||||
# HOT HUMID BEACH||||||||||||
trees|gal:dirt_with_snow|0.003|cold_semihumid|beach|coastal|larch_01;larch_02;larch_03||||||
plants|gal:dirt_with_snow|0.01|cold_semihumid|beach|highland|grass_snow_1;grass_snow_2;grass_snow_3;grass_snow_4;grass_snow_5|nil|nil|nil|||
plants|gal:dirt_with_snow|0.01|cold_semihumid|beach|coastal|plant_nettle_carduus|nil|nil|nil|||
plants|gal:dirt_with_snow|0.001|cold_semihumid|beach|lowland|shrub_snowy|nil|nil|nil|||
plants|gal:dirt_with_snow|0.001|cold_semihumid|beach|shelf|shrub_taiga|nil|nil|nil|||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COLD TEMPERATE||||||||||||
# COLD TEMPERATE OCEAN||||||||||||
#||||||||||||
# COLD TEMPERATE BEACH||||||||||||
plants|gal:dirt_with_snow|0.01|cold_temperate_beach|1|beach|grass_snow_1;grass_snow_2;grass_snow_3;grass_snow_4;grass_snow_5|nil|nil|nil|||
plants|gal:dirt_with_snow|0.01|cold_temperate_beach|1|beach|plant_nettle_carduus|nil|nil|nil|||
node|gal:dirt_with_snow|0.005|cold_temperate_beach|1|beach|gal:stone_basalt_01|nil|nil|nil|||
node|gal:dirt_with_snow|0.005|cold_temperate_beach|1|beach|gal:stone_gneiss_02|nil|nil|nil|||
#||||||||||||
# COLD TEMPERATE - DIRT WITH SNOW||||||||||||
trees|gal:dirt_with_snow|0.002|cold_temperate|beach|coastal|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|gal:dirt_with_snow|0.002|cold_temperate|beach|coastal|fir_01;fir_02||||||
plants|gal:dirt_permafrost_with_snow|0.01|cold_temperate|beach|highland|grass_snow_1;grass_snow_2;grass_snow_3;grass_snow_4;grass_snow_5|nil|nil|nil|||
plants|gal:dirt_permafrost_with_snow|0.005|cold_temperate|beach|coastal|mushroom_stone|nil|nil|nil|||
plants|gal:dirt_permafrost_with_snow|0.01|cold_temperate|beach|coastal|plant_heath_saxifrage_purple|nil|nil|nil|||
plants|gal:dirt_permafrost_with_snow|0.01|cold_temperate|beach|coastal|plant_nettle_carduus|nil|nil|nil|||
plants|gal:dirt_permafrost_with_snow|0.01|cold_temperate|beach|lowland|shrub_snowy|nil|nil|nil|||
plants|gal:dirt_permafrost_with_snow|0.01|cold_temperate|beach|shelf|shrub_taiga|nil|nil|nil|||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COLD SEMIARID||||||||||||
# COLD SEMIARID OCEAN||||||||||||
#||||||||||||
# COLD SEMIARID BEACH||||||||||||
plants|gal:dirt_with_snow|0.005|cold_semiarid_beach|1|4|grass_snow_1;grass_snow_2;grass_snow_3;grass_snow_4;grass_snow_5|nil|nil|nil|||
plants|gal:dirt_with_snow|0.005|cold_semiarid_beach|1|4|plant_nettle_carduus|nil|nil|nil|||
#||||||||||||
# COLD SEMIARID - DIRT PERMAFROST||||||||||||
plants|gal:dirt_permafrost|0.01|cold_semiarid|beach|highland|grass_snow_1;grass_snow_2;grass_snow_3;grass_snow_4;grass_snow_5|nil|nil|nil|||
plants|gal:dirt_permafrost|0.005|cold_semiarid|beach|shelf|mushroom_stone|nil|nil|nil|||
plants|gal:dirt_permafrost|0.005|cold_semiarid|beach|highland|plant_heath_saxifrage_purple|nil|nil|nil|||
plants|gal:dirt_permafrost|0.005|cold_semiarid|beach|highland|plant_nettle_carduus|nil|nil|nil|||
plants|gal:dirt_permafrost|0.005|cold_semiarid|beach|lowland|shrub_snowy|nil|nil|nil|||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
# COLD ARID||||||||||||
# COLD ARID OCEAN||||||||||||
#||||||||||||
# COLD ARID BEACH||||||||||||
node|gal:dirt_with_snow|0.005|cold_arid_beach|1|4|gal:stone_basalt_01|nil|nil|nil|||
node|gal:dirt_with_snow|0.005|cold_arid_beach|1|4|gal:stone_granite_01|nil|nil|nil|||
#||||||||||||
# COLD ARID - DIRT WITH SNOW||||||||||||
node|gal:dirt_with_snow|0.005|cold_arid|beach|coastal|gal:stone_basalt_01|nil|nil|nil|||
node|gal:dirt_permafrost|0.005|cold_arid|coastal|lowland|gal:stone_gabbro|nil|nil|nil|||
node|gal:dirt_with_snow|0.005|cold_arid|beach|coastal|gal:stone_granite_01|nil|nil|nil|||
plants|gal:dirt_with_snow|0.005|cold_arid|beach|coastal|mushroom_ground_fungus|nil|nil|nil|||
plants|gal:dirt_with_snow|0.005|cold_arid|beach|coastal|mushroom_stone|nil|nil|nil|||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#TEMPERATE RAINFOREST SWAMP||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
water_schem|gal:liquid_water_source|0.05|temperate_humid_swamp|0|0|schem_waterlily_pink|1|nil|nil|||
water_schem|gal:liquid_water_source|0.05|temperate_humid_swamp|0|0|schem_waterlily_yellow|1|nil|nil|||
#plants|gal:liquid_water_swamp_source|0.05|temperate_humid_swamp|-2|2|gal:plant_waterlily_pink|1|nil|nil|||
#plants|gal:liquid_water_swamp_source|0.05|temperate_humid_swamp|-2|2|gal:plant_waterlily_yellow|1|nil|nil|||
plants|gal:dirt_mud_01|0.08|temperate_humid_swamp|-1|1|plant_papyrus|3|gal:dirt_mud_01|1|||
plants|gal:dirt_mud_01|0.1|temperate_humid_swamp|1|2|plant_nettle_impatiens|1|nil|nil|||
plants|gal:dirt_mud_01|0.1|temperate_humid_swamp|2|4|grass_giant|1|nil|nil|||
plants|gal:dirt_mud_01|0.1|temperate_humid_swamp|2|4|ground_grass|1|nil|nil|||
plants|gal:dirt_mud_01|0.2|temperate_humid_swamp|-1|1|plant_papyrus|4|gal:liquid_water_swamp_source|1|||
plants|gal:dirt_mud_01|0.2|temperate_humid_swamp|1|2|plant_cattail|1|nil|nil|||
plants|gal:dirt_silt_01|0.08|temperate_humid_swamp|1|beach|grass_giant||||||
plants|gal:dirt_silt_01|0.08|temperate_humid_swamp|1|beach|grass_swamp||||||
#SUBTROPICAL RAINFOREST SWAMP||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
water_schem|gal:dirt_mud_01|0.05|warm_humid_swamp|0|0|schem_waterlily_pink||||||
water_schem|gal:dirt_mud_01|0.05|warm_humid_swamp|0|0|schem_waterlily_yellow||||||
#plants|gal:liquid_water_swamp_source|0.05|warm_humid_swamp|1|1|plant_waterlily_pink|1|nil|nil|||
#plants|gal:liquid_water_swamp_source|0.05|warm_humid_swamp|1|1|plant_waterlily_yellow|1|nil|nil|||
plants|gal:dirt_mud_01|0.1|warm_humid_swamp|1|2|plant_nettle_impatiens|1|nil|nil|||
plants|gal:dirt_mud_01|0.1|warm_humid_swamp|2|4|grass_giant|1|nil|nil|||
plants|gal:dirt_mud_01|0.1|warm_humid_swamp|2|4|ground_grass|1|nil|nil|||
plants|gal:dirt_mud_01|0.2|warm_humid_swamp|-1|1|plant_papyrus|4|gal:liquid_water_swamp_source|1|||
plants|gal:dirt_mud_01|0.2|warm_humid_swamp|1|2|plant_bulrush|1|nil|nil|||
plants|gal:dirt_mud_01|0.2|warm_humid_swamp|1|2|plant_cattail|1|nil|nil|||
#water_node|gal:liquid_water_swamp_source|0.1|warm_humid_swamp|1|beach|plant_waterlily_pink||||||
#water_node|gal:liquid_water_swamp_source|0.1|warm_humid_swamp|1|beach|plant_waterlily_yellow|1|nil|nil|||
#TROPICAL RAINFOREST SWAMP||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
water_schem|gal:dirt_mud_01|0.05|hot_humid_swamp|0|0|schem_waterlily_pink||||||
water_schem|gal:dirt_mud_01|0.05|hot_humid_swamp|0|0|schem_waterlily_yellow||||||
#plants|gal:liquid_water_swamp_source|0.05|hot_humid_swamp|1|1|plant_waterlily_pink|1|nil|nil|||
#plants|gal:liquid_water_swamp_source|0.05|hot_humid_swamp|1|beach|plant_waterlily_yellow|1|nil|nil|||
plants|gal:dirt_mud_01|0.08|hot_humid_swamp|beach_depth|beach|plant_papyrus|3|gal:dirt_mud_01|1|||
plants|gal:dirt_mud_01|0.1|hot_humid_swamp|beach_depth|beach|plant_nettle_impatiens|1|nil|nil|||
plants|gal:dirt_mud_01|0.1|hot_humid_swamp|beach_depth|beach|grass_giant|1|nil|nil|||
plants|gal:dirt_mud_01|0.1|hot_humid_swamp|beach_depth|beach|ground_grass|1|nil|nil|||
plants|gal:dirt_mud_01|0.2|hot_humid_swamp|beach_depth|beach|plant_papyrus|4|gal:liquid_water_swamp_source|1|||
plants|gal:dirt_mud_01|0.2|hot_humid_swamp|beach_depth|beach|plant_bulrush|1|nil|nil|||
#water_node|gal:liquid_water_swamp_source|0.1|hot_humid_swamp|1|beach|plant_waterlily_pink||||||
#water_node|gal:liquid_water_swamp_source|0.1|hot_humid_swamp|1|beach|plant_waterlily_yellow||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#||||||||||||
#DECIDUOUS FOREST SWAMP||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
#trees|gal:liquid_water_source|0.05|deciduous_forest_swamp|0|1|plant_waterlily_pink|1|nil|nil|||
#trees|gal:liquid_water_source|0.05|deciduous_forest_swamp|0|1|plant_waterlily_yellow|1|nil|nil|||
#plants|gal:dirt_mud_01|0.08|deciduous_forest_swamp|-1|1|plant_papyrus|3|gal:dirt_mud_01|1|||
#plants|gal:dirt_mud_01|0.1|deciduous_forest_swamp|1|2|plant_nettle_impatiens|1|nil|nil|||
#plants|gal:dirt_mud_01|0.1|deciduous_forest_swamp|2|4|grass_giant|1|nil|nil|||
#plants|gal:dirt_mud_01|0.1|deciduous_forest_swamp|2|4|ground_grass|1|nil|nil|||
#plants|gal:dirt_mud_01|0.2|deciduous_forest_swamp|-1|1|plant_papyrus|4|gal:liquid_water_source|1|||
#||||||||||||
#||||||||||||
#SUBTROPICAL RAINFOREST SWAMP||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
##water_schem|gal:dirt_mud_01|0.05|warm_humid|beach_depth|lowland|schem_waterlily_pink||||||
##water_schem|gal:dirt_mud_01|0.05|warm_humid|beach_depth|lowland|schem_waterlily_yellow||||||
#plants|gal:dirt_mud_01|0.1|warm_humid|beach_depth|lowland|plant_nettle_impatiens|1|nil|nil|||
#plants|gal:dirt_mud_01|0.1|warm_humid|beach_depth|lowland|grass_giant|1|nil|nil|||
#plants|gal:dirt_mud_01|0.1|warm_humid|beach_depth|lowland|ground_grass|1|nil|nil|||
#plants|gal:dirt_mud_01|0.2|warm_humid|beach_depth|lowland|plant_papyrus|4|gal:liquid_water_source|1|||
#plants|gal:dirt_mud_01|0.2|warm_humid|beach_depth|lowland|plant_bulrush|1|nil|nil|||
#plants|gal:dirt_mud_01|0.2|warm_humid|beach_depth|lowland|plant_cattail|1|nil|nil|||
#||||||||||||
#||||||||||||
#TROPICAL RAINFOREST SWAMP||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
##water_schem|gal:dirt_mud_01|0.05|hot_humid|beach_depth|lowland|gal:plant_waterlily_pink||||||
##water_schem|gal:dirt_mud_01|0.05|hot_humid|beach_depth|lowland|gal:plant_waterlily_yellow||||||
#plants|gal:liquid_water_source|0.05|hot_humid|beach_depth|lowland|plant_waterlily_pink|1|nil|nil|||
#plants|gal:liquid_water_source|0.05|hot_humid|beach_depth|lowland|plant_waterlily_yellow|1|nil|nil|||
#plants|gal:dirt_mud_01|0.08|hot_humid|beach_depth|lowland|plant_papyrus|3|gal:dirt_mud_01|1|||
#plants|gal:dirt_mud_01|0.1|hot_humid|beach_depth|lowland|plant_nettle_impatiens|1|nil|nil|||
#plants|gal:dirt_mud_01|0.1|hot_humid|beach_depth|lowland|grass_giant|1|nil|nil|||
#plants|gal:dirt_mud_01|0.1|hot_humid|beach_depth|lowland|ground_grass|1|nil|nil|||
#plants|gal:dirt_mud_01|0.2|hot_humid|beach_depth|lowland|plant_papyrus|4|gal:liquid_water_source|1|||
#plants|gal:dirt_mud_01|0.2|hot_humid|beach_depth|lowland|plant_bulrush|1|nil|nil|||
##water_node|gal:liquid_water_source|0.1|hot_humid|beach_depth|lowland|gal:plant_waterlily_pink|4|nil|nil|||
##water_node|gal:liquid_water_source|0.1|hot_humid|beach_depth|lowland|gal:plant_waterlily_yellow|4|nil|nil|||
#||||||||||||
